#description: MAxO therapeutic annotations for rare diseases
#date: 2023-07-13
#tracker: https://github.com/monarch-initiative/MAxO/issues
disease_id	disease_name	citation	maxo_id	maxo_label	hpo_id	maxo_relation	evidence_code	extension_id	extension_label	attribute	creator	last_update	created_on
MONDO:0007665	Glaucoma, Primary Open Angle	PMID:15474813	MAXO:0000960	viscocanalostomy	HP:0012108	TREATS	PCS				ORCID:0000-0002-6601-4486	2023-06-22	2023-04-30
MONDO:0007665	Glaucoma, Primary Open Angle	PMID:30488337	MAXO:0000959	canaloplasty	HP:0012108	TREATS	PCS				ORCID:0000-0002-6601-4486	2023-06-22	2023-04-30
MONDO:0007665	Glaucoma, Primary Open Angle	PMID:28237137	MAXO:0001082	trabeculectomy	HP:0012108	TREATS	PCS				ORCID:0000-0002-6601-4486	2023-06-22	2023-04-30
MONDO:0010896	Glaucoma-related Pigment Dispersion Syndrome	PMID:33444629	MAXO:0000187	beta-adrenergic antagonist therapy	HP:0012108	TREATS	TAS				ORCID:0000-0002-6601-4486	2023-06-22	2023-04-30
MONDO:0010896	Glaucoma-related Pigment Dispersion Syndrome	PMID:33444629	MAXO:0000309	ophthalmic prostaglandin and prostamide agent therapy	HP:0012108	TREATS	PCS				ORCID:0000-0002-6601-4486	2023-06-22	2023-04-30
MONDO:0019570	Cockayne Syndrome, Type B	PMID:30252254	MAXO:0000090	enteral nutrition intake	HP:0001525	TREATS	TAS				ORCID:0000-0003-4830-7530	2023-06-22	2023-04-14
MONDO:0019569	Cockayne Syndrome A	PMID:30252254	MAXO:0000090	enteral nutrition intake	HP:0008850	TREATS	TAS				ORCID:0000-0003-4830-7530	2023-06-22	2023-04-14
MONDO:0012043	Corneal Dystrophy, Reis-bucklers Type	PMID:36977302	MAXO:0010034	corneal transplantation	HP:0001131	TREATS	PCS				ORCID:0000-0002-6601-4486	2023-06-22	2023-04-17
MONDO:0009662	Mucopolysaccharidosis Type Vii	PMID:29478819	MAXO:0000933	enzyme replacement or supplementation therapy	HP:0003541	TREATS	TAS				ORCID:0000-0002-0736-9199	2023-07-08	2023-07-08
MONDO:0009662	Mucopolysaccharidosis Type Vii	PMID:9543069	MAXO:0001479	allogeneic hematopoietic stem cell transplantation	HP:0003541	TREATS	TAS				ORCID:0000-0002-0736-9199	2023-07-08	2023-07-08
MONDO:0021056	Adenomatous Polyposis Coli	PMID:20301519	MAXO:0000014	radiation therapy	HP:0100245	TREATS	TAS				ORCID:0000-0001-7941-2961	2023-07-08	2022-01-25
MONDO:0021056	Adenomatous Polyposis Coli	PMID:20301519	MAXO:0000646	cancer chemotherapy	HP:0100245	TREATS	TAS				ORCID:0000-0001-7941-2961	2023-07-08	2022-01-25
MONDO:0021056	Adenomatous Polyposis Coli	PMID:20301519	MAXO:0000635	anti-estrogen agent therapy	HP:0100245	TREATS	TAS				ORCID:0000-0001-7941-2961	2023-07-08	2022-01-25
MONDO:0021056	Adenomatous Polyposis Coli	PMID:20301519	MAXO:0000221	nonsteroidal anti-inflammatory agent therapy	HP:0100245	TREATS	TAS				ORCID:0000-0001-7941-2961	2023-07-08	2022-01-25
MONDO:0011971	Immunodeficiency With Hyper-igm, Type 5	PMID:12958596	MAXO:0001480	immunoglobulin infusion therapy	HP:0004315	TREATS	TAS				ORCID:0000-0002-0736-9199	2023-07-11	2023-07-11
MONDO:0100079	Epileptic Encephalopathy, Early Infantile, 6 (dravet Syndrome)	PMID:9596203	MAXO:0000208	sodium channel inhibitor therapy	HP:0032794	CONTRAINDICATED	TAS	CHEBI:6367	lamotrigine	comment: "Seizures can worsen on withdrawing lamotrigine."	ORCID:0000-0002-1735-8178	2023-07-12	2023-07-12
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:19260507	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:17354380	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:24182831	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:21921468	MAXO:0000771	carbohydrate-restricted diet intake	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:29651749	MAXO:0000771	carbohydrate-restricted diet intake	HP:0001987	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:17228780	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:19285691	MAXO:0001175	liver transplantation	HP:0001987	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:31898207	MAXO:0010009	arginine supplementation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:31898207	MAXO:0000771	carbohydrate-restricted diet intake	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:20118603	MAXO:0010002	protein intake avoidance	HP:0002480	contraindicated	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:27555199	MAXO:0000667	anesthesiology specialist evaluation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:25283831	MAXO:0000771	carbohydrate-restricted diet intake	HP:0002480	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:19285691	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0011326	citrullinemia, type II, adult-onset	PMID:21204812	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-08-02
MONDO:0010200	Wilson disease	PMID:27915967	MAXO:0001175	liver transplantation	HP:0001260	unknown	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:28433106	MAXO:0001224	copper chelator agent therapy	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:17285615	MAXO:0001175	liver transplantation	HP:0004448	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:23289267	MAXO:0001224	copper chelator agent therapy	HP:0001394	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:17461475	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32398357	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:20946468	MAXO:0001175	liver transplantation	HP:0004448	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32291276	MAXO:0000259	insulin treatment	HP:0000819	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:36343759	MAXO:0009015	botulinum toxin therapy	HP:0031959	unknown	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:19066958	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:28433104	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:33369596	MAXO:0001224	copper chelator agent therapy	HP:0010839	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:15915361	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:20958917	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:30384011	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:9544415	MAXO:0001175	liver transplantation	HP:0010837	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:27350316	MAXO:0000806	pregnancy education counseling	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:10604583	MAXO:0000602	hemodialysis	HP:0032254	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:30359967	MAXO:0001175	liver transplantation	HP:0006554	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:12760731	MAXO:0001224	copper chelator agent therapy	HP:0006554	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:33541028	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:26720766	MAXO:0001224	copper chelator agent therapy	HP:0025321	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:35042319	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:28987261	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:22261259	MAXO:0009095	zinc therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:22720274	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32520831	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:17382611	MAXO:0009095	zinc therapy	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:24118554	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:38695602	MAXO:0001224	copper chelator agent therapy	HP:0010839	unknown	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:29449431	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:30357869	MAXO:0001224	copper chelator agent therapy	HP:0006554	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:10378366	MAXO:0001175	liver transplantation	HP:0004448	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:28260463	MAXO:0001175	liver transplantation	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32008504	MAXO:0001175	liver transplantation	HP:0001337	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:24166573	MAXO:0001224	copper chelator agent therapy	HP:0004373	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:20955957	MAXO:0001175	liver transplantation	HP:0001399	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:31878905	MAXO:0000806	pregnancy education counseling	HP:0000118	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:32745371	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:23109455	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:28433103	MAXO:0001175	liver transplantation	HP:0006554	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:16996405	MAXO:0001223	chelator agent therapy	HP:0000708	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:19595231	MAXO:0001175	liver transplantation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:8723326	MAXO:0001224	copper chelator agent therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:31113589	MAXO:0001175	liver transplantation	HP:0004448	investigates	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:7878329	MAXO:0000640	corticosteroid agent therapy	HP:0100614	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:33541020	MAXO:0001175	liver transplantation	HP:0006554	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0010200	Wilson disease	PMID:15701295	MAXO:0009095	zinc therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0005130	celiac disease	PMID:23029696	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:24253051	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:35973187	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:26606684	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:25379519	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:31688364	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:26060114	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:36839352	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23383526	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:36859658	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:36235823	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:30513876	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:30287732	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:26487487	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:22984893	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:32218420	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:30700359	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:32115289	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23077880	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:31981420	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:21189704	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:29057833	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23083994	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:34464324	MAXO:0010000	dietary gluten intake avoidance	HP:0000938	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:28153477	MAXO:0010000	dietary gluten intake avoidance	HP:0001510	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23877215	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:30367395	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:32111387	MAXO:0010000	dietary gluten intake avoidance	HP:0003270	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:26186878	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23906112	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:27480555	MAXO:0010000	dietary gluten intake avoidance	HP:0003270	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:21880523	MAXO:0010000	dietary gluten intake avoidance	HP:0004349	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:31000461	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:27908520	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:22277809	MAXO:0010000	dietary gluten intake avoidance	HP:0004349	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:27598396	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:32686439	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:29529159	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:21621350	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:26186878	MAXO:0010000	dietary gluten intake avoidance	HP:0001508	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:27273303	MAXO:0010000	dietary gluten intake avoidance	HP:0001510	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:29258815	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23314669	MAXO:0010000	dietary gluten intake avoidance	HP:0001508	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23632357	MAXO:0010000	dietary gluten intake avoidance	HP:0003270	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:30400639	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:30453686	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:36033766	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:25824916	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:34248079	MAXO:0010000	dietary gluten intake avoidance	HP:0002013	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:25379519	MAXO:0010000	dietary gluten intake avoidance	HP:0000938	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:28514243	MAXO:0010000	dietary gluten intake avoidance	HP:0003270	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:37962594	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:28514243	MAXO:0010000	dietary gluten intake avoidance	HP:0002013	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:23996798	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:29561985	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:38674808	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:21601206	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:24445753	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:31915797	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:34495279	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	prevents	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:33897715	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:34510390	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:33462461	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:32097370	MAXO:0010000	dietary gluten intake avoidance	HP:0001903	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:31094177	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:29113007	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0005130	celiac disease	PMID:21157327	MAXO:0010000	dietary gluten intake avoidance	HP:0000118	treats	PCS				0000-0002-0736-9199		7/20/24
MONDO:0018997	Noonan syndrome	PMID:38309657	MAXO:0000024	surgical procedure on the eye	HP:0000656	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:29092974	MAXO:0009074	breast augmentation surgery	HP:0003187	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:12679651	MAXO:0000014	radiation therapy	HP:0500092	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:1456257	MAXO:0000640	corticosteroid agent therapy	HP:0010310	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:16078230	MAXO:0000646	cancer chemotherapy	HP:0003006	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:35810017	MAXO:0010043	whole kidney transplantation	HP:0000083	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:20306897	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001631	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:27565148	MAXO:0000944	cranial electrical stimulation	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:34446079	MAXO:0000004	surgical procedure	HP:0001631	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:15889278	MAXO:0000165	diuretic agent therapy	HP:0001635	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:12147971	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001631	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:28330516	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001642	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:10668781	MAXO:0000011	physical therapy	HP:0031058	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:7500608	MAXO:0001514	surgical procedure on respiratory system	HP:0010310	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:10668781	MAXO:0000011	physical therapy	HP:0003546	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:17028394	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:10206464	MAXO:0000646	cancer chemotherapy	HP:0006721	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:8992869	MAXO:0025001	surgical procedure on cardiovascular system	HP:0005164	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:16636503	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001684	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:30576779	MAXO:0001280	surgical repair of pulmonary valve	HP:0001639	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:12679651	MAXO:0000646	cancer chemotherapy	HP:0500092	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:25894171	MAXO:0010043	whole kidney transplantation	HP:0000083	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:11316696	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:25480460	MAXO:0001514	surgical procedure on respiratory system	HP:0010310	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:34363648	MAXO:0000646	cancer chemotherapy	HP:0100764	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:19927903	MAXO:0001514	surgical procedure on respiratory system	HP:0025677	treats	PCS				0000-0002-0736-9199		2024-07-20
MONDO:0018997	Noonan syndrome	PMID:29109363	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS				0000-0002-0736-9199		2024-07-20
